id,name,sku,price_eur,wholesale_price_eur,is_active
1188f526-81f6-4feb-b917-2c2c90a70592,CS32503,CS32503_2757,27.27,0,false
7e70c5f4-c3be-47d9-ab86-f60bc8551e5a,CS32504,CS32504_2760,36.36,0,false
85f45b2a-d53c-4c99-87d6-3c3128f58fa8,CS32506,CS32506_2755,27.27,0,false
ccf86617-7334-43a2-8461-34726ae8a209,CS32507,CS32507_2759,27.27,0,false
8c77da5c-0161-4164-a3bd-223a9ff80a51,CS32508,CS32508_2758,27.27,0,false
c9d235e8-35b5-423e-a30f-1a7b7019c19d,CS32601,CS32601_2762,36.36,0,false
9e586317-4ff5-425d-a2cb-a099c103ad3b,CS32603,CS32603_2764,36.36,0,false
758265b4-b0df-4f06-8c2a-ad6d977f8ba2,CS32605,CS32605_2763,36.36,0,false
8744dcca-a7b5-4a02-82f5-bc32c1a92b19,CS32606,CS32606_2761,36.36,0,false
b84bb36f-1300-45bc-ad06-7c666f30d846,CS32701,CS32701_2768,27.27,0,false
687c5c35-736a-42a3-ad84-9c26dc3bb457,CS32703,CS32703_2765,27.27,0,false
16e1419a-b810-4a0a-abee-bf1a15dfef24,CS32704,CS32704_2769,36.36,0,false
082b7933-7114-4a93-918a-df92e95df577,CS32705,CS32705_2766,36.36,0,false
92c2d974-18ff-44ea-916f-3f8b30ead8e5,CS32706,CS32706_2771,27.27,0,false
372cdc51-63fe-4081-9ef1-fe0cf77b4fed,CS32707,CS32707_2770,27.27,0,false
4a9fc66c-0243-42b9-9a98-4d951542091e,CS32708,CS32708_2767,27.27,0,false
ca56e856-eab4-4084-87c7-856811048681,CS32803,CS32803_2772,27.27,0,false
7b9d00d1-78be-4c17-8803-69f20a7296d9,CS32805,CS32805_2776,36.36,0,false
78563faf-dcef-4062-9b0b-ab289c35d32b,CS32806,CS32806_2775,27.27,0,false
b7b132d0-cc04-4276-b7b1-63d182cfc686,CS32807,CS32807_2777,36.36,0,false
5c5c726f-7db6-42f1-b76c-cc76c19b6b10,CS32808,CS32808_2773,27.27,0,false
d4f23656-f497-4b33-8598-64f075cfb537,CS32809,CS32809_2774,27.27,0,false
f5465513-ced6-4376-bfe7-416a373b3c85,CS43301,CS43301_2916,17.5,0,false
b81bc9a5-6d20-4e37-a1ed-8fafeabcc744,CS43302,CS43302_2917,17.5,0,false
29624daa-3b12-4579-9e5b-3c89237a3a87,CS43303,CS43303_2919,17.5,0,false
9f22c10c-40bc-420b-8739-8296e49520b9,CS43601,CS43601_2750,18.18,0,false
8f7d01bb-6c36-43aa-97a5-eac520af8b97,CS44201,CS44201_2810,27.27,0,false
624aaeea-e78b-425d-b64d-80d4b2f2a111,CS51901,CS51901_2835,52.27,0,false
25bb66eb-897e-4949-aaf8-a752579d0811,CW18UFPJ103L,CW18UFPJ103L_2306,65.77,0,false
3ff54860-4cb5-4b6d-a2f4-67eaf3b1b9e8,CW18UFPJ103M,CW18UFPJ103M_2305,65.77,0,false
5b1ba87f-1bbc-4d91-9f05-2d8e0915a379,CW18UFPJ103S,CW18UFPJ103S_2301,65.77,0,false
12737719-4a4d-42c5-91ee-0d5d3881f1c3,CW18UFPJ103XL,CW18UFPJ103XL_2308,65.77,0,false
b318f46c-8932-4231-9902-27bd3c2e970d,CW18UFPJ103XS,CW18UFPJ103XS_2298,65.77,0,false
87a705c7-3a15-4f60-9162-fee6451fbe9a,CW19WXFPJ101L,CW19WXFPJ101L_2291,65.77,0,false
e955fd0c-c09d-4c18-a648-cfb50f9e0c42,CW19WXFPJ101M,CW19WXFPJ101M_2287,65.77,0,false
5c2d8a32-0c62-4edb-875e-e87d2b4de0ca,CW19WXFPJ101S,CW19WXFPJ101S_2285,65.77,0,false
fa7b8781-d7f5-46d0-911f-decf416e223d,CW19WXFPJ101XL,CW19WXFPJ101XL_2294,65.77,0,false
2e5d0e56-33aa-44c7-a68e-8072295a9ef4,CW19WXFPJ101XS,CW19WXFPJ101XS_2284,65.77,0,false
4e1790d3-6ccf-4b31-9087-4870f2e538a6,CW21KPFP101L,CW21KPFP101L_3279,57.38,0,false
b35ac810-6cca-4ff5-8087-fa5ff3434584,CW21KPFP101M,CW21KPFP101M_3280,57.38,0,false
2b66a85d-9d03-47e2-a297-43f8e872fad7,CW21KPFP101S,CW21KPFP101S_3281,57.38,0,false
366fb6a0-2761-415d-93b9-2f06c102d87c,CW21UOFP101L,CW21UOFP101L_2438,94.5,0,false
a11b8527-3c88-4447-864e-fad1f599d0ab,CW21UOFP101M,CW21UOFP101M_2437,94.5,0,false
54ee354c-6e96-46a8-8231-f11c75a0407b,CW21UOFP101S,CW21UOFP101S_2436,94.5,0,false
e022bb79-6a85-43f0-a50f-c3d5deba2773,CW21UOFP101XL,CW21UOFP101XL_2439,94.5,0,false
2e564c7e-93a3-48bc-a12c-958f31dddb23,CW21UOFP101XS,CW21UOFP101XS_2435,94.5,0,false
f816a92d-a2f9-4b19-95ae-4dbfd026d3ee,CW23URPCR101L,CW23URPCR101L_3597,78.42,0,false
c137ca5c-5c9e-4bf3-8bad-85d713ade632,CW23URPCR101M,CW23URPCR101M_3594,78.42,0,false
d42c6720-dc0e-45c3-9f22-60ccbfb01707,CW23URPCR101S,CW23URPCR101S_3591,78.42,0,false
e396b8aa-1135-416d-bf94-0c4f6ad96c2d,CW23URPCR101XL,CW23URPCR101XL_3592,78.42,0,false
b116b14c-7894-4e58-ba72-baf6305b9b66,CW23URPCR101XS,CW23URPCR101XS_3590,78.42,0,false
fede2ca9-76c4-44d3-819a-6222eadc9fd2,CW23URPCR106L,CW23URPCR106L_3589,78.42,0,false
ee6668a5-565b-4b38-85f3-b8a6d2d26ce7,CW23URPCR106M,CW23URPCR106M_3596,78.42,0,false
bb9439a4-86c0-44b8-98e6-c811cacf87c1,CW23URPCR106S,CW23URPCR106S_3595,78.42,0,false
dd7ea6a4-8cff-4e5d-82df-63f0ba989db0,CW23URPCR106XL,CW23URPCR106XL_3593,78.42,0,false
b1b370e0-d1cf-4282-993e-82548b0ca13a,Default for Unmatched Products,QB-2419,0,0,false
80907cf3-f36e-404e-b40c-abbe1ee5b209,Degreaser 1lt,QB-1158,0,0,false
86647fea-2d61-4e92-8a7d-dfb5408af4a2,Delivery Charge,DISC-SVC-001,8.5,0,false
2a0d81cc-924e-493f-8590-c0eeb4cfe539,DP1116/P,DP1116/P_1180,23.2,0,false
ce5a4dd0-873b-4e29-9c52-10de65b858a7,DP1118-3306,QB-1185,25.95,0,false
e0a99db4-188d-430d-be2a-68e3cd7eddef,DP116/C,DP116/C_3022,23.2,0,false
8b502f8d-a031-4b5d-897e-780ec50c4c9b,Dublin City Marathon Expo,QB-3394,500,0,false
a1000019-0000-0000-0000-000000000019,E.Sport Salt Caps 1 x 120 Caps,ESPORT-SALT-120,12.19,0,false
bd9737ed-ecfa-453b-a1e0-4dbba4748e11,Elastic Shoe Laces,SFI-155,9.99,0,true
ce16a852-43bd-4583-8fd0-7ab99b444306,Elastic Shoe Laces for Fast Transitions,DISC-Z3-001,5.5,0,false
30b78291-37cc-4df9-8242-251b2050a8c6,Elivar Recover 900gr,DISC-ELV-001,21.5,0,false
a53496e2-c6f0-4be1-bec9-ed70b9ef32b8,Energy Drink with Protein Sachet 12 X 47g,SFI-019,28.67,0,true
a1000016-0000-0000-0000-000000000016,Enervit 100% Whey Protein Pouch,DISC-ENV-005,8.99,0,false
a1000018-0000-0000-0000-000000000018,Enervit Salts Sticks x 120,DISC-ENV-007,9.27,0,false
a1000017-0000-0000-0000-000000000017,Enervit Sport Beta-Alanine 100 Tablets,DISC-ENV-006,11.38,0,false
a1000015-0000-0000-0000-000000000015,Enervit Sport Competition Bar 25 x 30g,DISC-ENV-004,39.99,0,false
04b61a77-a897-4c0b-897e-d1cdf42d2d73,Enervit Sport Gel 24x20ml,DISC-ENV-001,27.31,0,false
de127ee7-6a13-4250-93a9-13dcdf2a183e,Enervit Sport Isotonic Drink 420g,DISC-ENV-002,5.69,0,false
a1000014-0000-0000-0000-000000000014,Enervit Sport Recovery Drink 400g,DISC-ENV-003,9.76,0,false
11c8f082-a4db-4d5e-8f0a-ceb8118d1465,EP202/B,EP202/B_2349,54.45,0,false
3cc5567a-37ed-4e5f-a2f9-d41459c30d40,Ergo Hand Paddles,DISC-Z3-004,9.98,0,false
1bdd86e2-3453-4c44-8b65-ac513e47c597,etuis,QB-1167,17.5,0,false
40a8bd95-7b76-47d9-889a-4abaa2e11ecc,EU-TMPR200P,EU-TMPR200P_3568,25.31,0,false
7cd702e2-ab20-441d-8e00-6c377c442428,EU-TMPR200P-P,EU-TMPR200P-P_3567,25.35,0,false
91c0d50c-5230-4bd6-a3c4-f6ba02fb8e0e,EU-TMPR200PPC,EU-TMPR200PPC_3566,25.35,0,false
664c3bf2-0a9a-44f2-b9d6-82d73407bc9a,EU-TMPR200PPC-P,EU-TMPR200PPC-P_3565,25.35,0,false
ceee3ee6-bf0b-44c6-8b06-aa0276cd4f36,EU-TMPR90,EU-TMPR90_3560,25.35,0,false
b96c7066-c912-4572-b85c-440f251ea6a8,Extra Long Hair Silicone Swim Cap,SFI-159,8.99,0,true
9119ba11-3929-4196-b2b0-95d0bd1b1085,Extra Long Hair Swim Cap Silicone,DISC-SS-017,4.21,0,false
a9b87ad0-3809-4753-88f6-b5447f45bf4e,F803/O,F803/O_1174,13.52,0,false
d29e3d6b-ac38-4ff1-95f9-8fc76c475998,F803/P,F803/P_1175,13.52,0,false
91c2d71c-0ab6-4798-8567-42e04891b480,F906/O,F906/O_1178,19.41,0,false
cf0b1516-6318-4432-b88c-758ae3a261c4,F906/P,F906/P_2407,19.41,0,false
cba339e3-4c29-4149-bc59-bfb96f86d293,F907,QB-1179,18,0,false
fe5b518f-d3a0-41f7-8d92-0de5c1188eae,Fasta Lite UCI Legal Race Overshoes,SFI-100,89.99,0,true
e2391a0e-0ada-4f35-90a8-7cc30f8c2acb,Fitletic 360 Plus Belt,SFI-280,32.99,0,true
a9e5bc74-ecfe-4025-ae76-516834ef191b,Fitletic Hydra 16 Hydration Belt,SFI-281,49.99,0,true
904d7102-af61-4683-b186-5519c35525b5,Fitletic Mini Sport Belt,DISC-FIT-001,14.41,0,false
c609c03e-6f19-423c-a387-6fb29c1d5965,Fitletic Mini Sports Belt,SFI-282,21.99,0,true
9190ebae-6ef8-4f66-aeac-38d8b200f396,Fitletic Trail 2.5 Hydra Vest,SFI-283,99.99,0,true
1a0a9b6b-0778-4e27-b536-d2859213ea05,Fitletic Trail 2.5 Hydravest,DISC-FIT-002,57.81,0,false
d96138f2-e955-4a29-acc4-b81a84637841,FL001/B,FL001/B_2408,10.9,0,false
b499a770-e841-41fb-b301-6b39fd8828e9,FL001/P,FL001/P_3267,24.5,0,false
829f66d2-3c54-437b-a0f1-83c1f64aa2d4,FL001/U,FL001/U_3266,24.5,0,false
b8533c3d-0064-42df-ba15-b13601b44de0,FotoFlex Goggles,DISC-SS-006,22,0,false
37b24479-41e4-43ee-9bd7-506305cb5208,FotoFlex Plus Goggles,DISC-SS-007,28.46,0,false
08512463-158f-4552-9a36-f0773e3b51b5,Girls High Jazz 2.0 Strap Back Costume,SFI-161,35,0,true
99fb36a2-0ed6-4664-bc8d-f0bc1164f891,GLIDESINGLE,GLIDESINGLE_4001,10,0,false
d9c323d2-d16a-4fa3-b067-ec0c05c149fc,GLS,QB-149,0,0,false
27e35ce7-cb01-4687-a040-7d08c58b02c0,GO001/B,GO001/B_3351,20,0,false
a9876bfb-f04e-43af-abf9-1458023f852b,GO001/R,GO001/R_3350,20,0,false
adcf00ba-8153-4360-8f48-ab73718008d7,GO001/W,GO001/W_3349,20,0,false
548b71a6-8732-4c1f-b48e-cb4abc0d8bce,GO001/Y,GO001/Y_3348,20,0,false
f9e350f8-fdcc-4670-9380-edfeb7297b0c,GO002/B,GO002/B_3547,21,0,false
42a40bc2-14fc-47a2-b2dc-d2199e8340ff,GO002/R,GO002/R_3545,21,0,false
cc5f7706-9933-4b40-b507-7417a8abd1f9,GO002/W,GO002/W_3546,21,0,false
c490fef6-17e7-40a8-a200-1bd33c196614,GO002/Y,GO002/Y_3548,21,0,false
f01a90f2-0c38-46c8-ab9b-63b9f57d8ee3,H52.2ENERGYB,H52.2ENERGYB_3995,15.93,0,false
ba6ae75b-f7be-49d6-9aaa-5e29f9d667c4,H52.2ENERGYC,H52.2ENERGYC_3994,15.93,0,false
43515b65-2045-4fd8-9b89-a09d8b4bc4a1,H52.2ENERGYO,H52.2ENERGYO_3993,15.93,0,false
729d7daa-312f-4075-9b94-fd2b8a7aa569,H52.2ENERGYT,H52.2ENERGYT_3992,15.93,0,false
67c4a593-f69f-4303-8d40-693dac90fab2,H5AQBERRY,H5AQBERRY_3970,13.28,0,false
0cabdec6-3394-41be-b6d3-f6b8ea22c851,H5AQCAFFBERRY,H5AQCAFFBERRY_3972,14.18,0,false
259403ff-7b0d-4135-813b-1b0ee6bf0e11,H5AQCAFFCITRUS,H5AQCAFFCITRUS_3971,14.18,0,false
aea2c794-3e07-49dd-9f70-67134ea7255d,H5AQORANGE,H5AQORANGE_3969,13.28,0,false
8d731e56-d2a1-4f3b-9048-2280ef1c64da,H5EPBERRY,H5EPBERRY_3997,37.15,0,false
f86c1e5d-2652-4451-b8fc-1906562b2090,H5EPCITRUS,H5EPCITRUS_3996,37.15,0,false
bc6adc96-aec1-4dac-92c8-18b999434b72,H5GELAPPLE,H5GELAPPLE_3976,12.34,0,false
ffadf416-a411-4dec-b69a-92b549a9a234,H5GELBERRY,H5GELBERRY_3967,12.34,0,false
012ccfcf-1761-472e-a94d-fcddcc8e21d2,H5GELBLACK,H5GELBLACK_3977,12.34,0,false
7752f819-7a00-404f-91c3-4b1c7331435d,H5GELCAFFORANGE,H5GELCAFFORANGE_3981,13.28,0,false
474513bc-3a65-40e0-af83-1abbda53bd7e,H5GELCAFFRASPBERRY,H5GELCAFFRASPBERRY_3982,13.28,0,false
24d1341a-67ca-45c3-905f-a83d64a0ed24,H5GELCITRUS,H5GELCITRUS_3966,12.34,0,false
822e901d-2233-43a5-a346-12b3f4fc3582,H5GELMANGO,H5GELMANGO_3978,12.34,0,false
f6872607-0d38-45c3-8db2-180d734b0a0d,H5GELORANGE,H5GELORANGE_3968,12.34,0,false
2681bbf4-9304-43e5-8bb0-51091d76b52a,H5SACCAFFCITRUS,H5SACCAFFCITRUS_4012,18.69,0,false
deea4b99-d2dd-4af0-aa62-699a8aa3aa63,H5SACPROBERRY,H5SACPROBERRY_4011,20.78,0,false
b8e7de14-cb85-49eb-aee2-587974dc45c2,H5SACPROCITRUS,H5SACPROCITRUS_4010,20.87,0,false
05e46575-813f-4371-a7a0-e8b37e655131,H5ZEROBERRY,H5ZEROBERRY_3965,28.88,0,false
5b5568a5-dd32-437b-9982-7093b2cbc934,H5ZEROBLACK,H5ZEROBLACK_3962,28.88,0,false
58244f3f-f37f-4a61-af0f-bb3246ac1dd6,H5ZEROCAFFB,H5ZEROCAFFB_3975,28.88,0,false
84b67653-5028-4a47-8c1d-4ea7d30f17df,H5ZEROCAFFPG19.1819.18,H5ZEROCAFFPG_3974,28.88,0,false
e4db7ca6-a021-40ca-900c-34990cba6e36,H5ZEROCITRUS,H5ZEROCITRUS_3964,28.88,0,false
7e0e0ed9-6904-4da8-b6f4-8b44cdba1d73,H5ZEROMANGO,H5ZEROMANGO_3961,28.88,0,false
b05a0148-945c-4aca-997d-a4b8b187c9dd,H5ZEROOC,H5ZEROOC_3963,28.88,0,false
4740f6f0-a0c1-4dd1-bc18-1a47fad4842b,H5ZEROPROTECTOE,H5ZEROPROTECTOE_3980,28.88,0,false
12de5ddb-2702-4809-8821-a07f4ed8bf70,H5ZEROPROTECTTG,H5ZEROPROTECTTG_3979,28.88,0,false
29898047-4cbc-47b6-a6ca-e3a9641c2b8d,H5ZEROSK,H5ZEROSK_3973,28.88,0,false
73e9f212-97cf-49f3-a17c-b83f16320e94,H5ZEROTROPICAL,H5ZEROTROPICAL_3960,28.88,0,false
f2e73686-9bc8-4570-863c-930efcebb04c,HB03PL,HB03PL_3622,18.99,0,false
cc26ddf5-e738-480e-8370-e8deac830fba,HB03PM,HB03PM_3623,18.99,0,false
f8b854b0-a7c2-41e7-88d8-980700c0fc9c,HB03PS,HB03PS_3624,18.99,0,false
9b5370d6-cd84-41ec-b57b-eba5557fb520,HB03PXL,HB03PXL_3621,18.99,0,false
493d91c2-3455-4e18-be1c-9d0e5ad02188,HB03PXS,HB03PXS_3625,18.99,0,false
0cff3950-a821-42f7-a771-207d04167a9e,HD08LXL,HD08LXL_3619,28.91,0,false
5c874ac8-ae42-4fe7-99ae-3aaf9eaa7940,HD08SM,HD08SM_3620,28.91,0,false
307c3cd1-0057-460f-870f-22ca7d0c493f,Heat-Tech Neoprene Swim Balaclava,SFI-162,49.99,0,true
5b049362-02e3-4e8f-971f-520767c65010,Heat-Tech Neoprene Swim Cap,NA21UHTC116,49,0,true
1772356a-33e6-4810-b442-58e62a2f2876,Heat-Tech Neoprene Swim Gloves,SFI-164,49,0,true
e702aee3-8cf0-4d92-9680-f0c21492574c,Heat-Tech Neoprene Swim Socks,SFI-101,49,0,true
3d3c6744-6bad-412b-b961-1a19792bcf09,HH-001,HH-001_3429,5.33,0,false
36bf47c4-8d1a-4d32-9d74-b878754b8ea0,High 5 Aqua Gel  (Isogel) x 20 Orange,QB-1319,22.5,0,false
77d9f7c1-eb92-435c-afc7-cada1d8c78e5,High 5 Aqua Gel (Isogel) x 20 Citrus Caffeine,QB-1320,23.9,0,false
bf47578e-57fb-4aeb-9cf0-37a26a78804a,High 5 Energy Drink 2.2kg,SFI-020,29.99,0,true
6ccfedd4-480b-46fc-87ab-cc2cc52fc289,High 5 Energy Drink with Protein 1.6kg,SFI-021,49.99,0,true
2dd81c44-6a94-43ce-b25e-c322541c0af0,High 5 Energy Gel 20 Pack,SFI-022,26,0,true
c6a8f772-8e34-461e-b9ca-96862a99e8df,High 5 Energy Gel 20 Pack Caffeine,SFI-023,29,0,true
b88c8451-ef6a-44ed-92bf-9deaaca210fc,High 5 Energy Gel Aqua Caffeine X 20,SFI-287,30,0,true
b2a59691-14c1-4c63-b320-40781158b006,High 5 Energy Gel Aqua X 20,SFI-024,29,0,true
f54c2b04-edd3-45ba-8328-aea3cb299b9a,High5 Energy Bar x15,DISC-H5-001,19.6,0,false
85cc34a6-0a17-46c1-a505-871a94fc3994,High5 Waffle 16x1oz,DISC-H5-002,15.5,0,false
87a6c5be-f827-45ce-8ad5-b8c554b04d2b,High5 Zero Electrolyte Tablets Box of 8 x 20 Tabs,SFI-025,72,0,true
3b8cf0e9-fd26-43b2-b6fd-dec2ae308bac,High5 Zero Electrolyte Tablets Box of 8 x 20 Tabs Caffeine Hit,SFI-026,72,0,true
82f3737b-9edf-4bc3-a3c1-901098d8a596,High5 Zero Electrolyte Tablets Box of 8 x 20 Tabs Protect,SFI-027,72,0,true
a95f3fe1-ae3e-466c-8f66-6d3bd8011027,HR40 Heart Rate Monitor,DISC-IGPS-003,24.43,0,false
3198b453-6355-44c8-ade9-e19adfddd696,HR60 Heart Rate Monitor,DISC-IGPS-004,33.48,0,false
f5d08f82-128c-4f74-a43a-462658d9f6e3,HVT32L,HVT32L_3615,57.81,0,false
60f5e533-f7a3-4f10-badd-227cacfcd331,HVT32M,HVT32M_3616,57.81,0,false
60d58a9d-37c1-4878-9173-611412d585aa,HVT32S,HVT32S_3617,57.81,0,false
2c169815-ed3c-48db-9d8b-314948834aeb,HVT32XS,HVT32XS_3618,57.81,0,false
3d60d6a0-a4f7-4028-b2e8-624427650b5c,Hydration Swim Safety Buoy,DISC-SS-012,27.63,0,false
aa1ac83d-e506-49a4-bd70-756011ef1d67,Icebein Complete System,ICE001_2357,967.47,0,false
071f27c1-c38d-4946-86fa-fe90d245c51a,iGS130S GPS Cycling Computer,DISC-IGPS-002,31.2,0,false
e0e57c40-1dfa-4f3c-9d4b-d143ffc3406d,IGS320,QB-3558,54.5,0,false
a1000003-0000-0000-0000-000000000003,iGS520 GPS Cycling Computer,IGPS-IGS520,54.95,0,false
3674e4d0-4314-4d17-b207-064e8988cecb,iGS620 GPS Cycling Computer,DISC-IGPS-001,111.53,0,false
cff4d66f-8f08-4d63-a769-2f6e59bd47da,IGS630,IGS630_3271,119.87,0,false
d9f5b9e5-10a6-4284-9885-d3988ae14fa9,IGS800,IGS800_3711,181,0,false
38973082-178f-4fbc-93ae-602969e00689,IGSBH620,IGSBH620_2986,5.05,0,false
98d6cb74-b039-4afc-b0dc-a2fa6d09a6db,IGSBHB100,IGSBHB100_4051,5,0,false
35479a77-92ee-4fe8-947f-c1dfdd9cf0e1,IGSBSC100S,IGSBSC100S_3710,36.58,0,false
57d71324-98a4-49d5-93c5-b83f6f4befb2,IGSBSC200S,IGSBSC200S_4084,41.23,0,false
e352c70d-d10e-4bf9-a442-0e8c80e462af,IGSCAD70,IGSCAD70_3273,15.2,0,false
c2f47421-5ee1-4be3-babe-21ac1d936ab8,IGSHR50,IGSHR50_4003,23,0,false
cd5993d7-f777-44fd-909e-1511839b699c,IGSHR70,IGSHR70_4052,31.86,0,false
09721c89-dc4c-4d82-ba33-5618bf6b5fbf,IGSLW10B,IGSLW10B_3579,66.36,0,false
a23be214-5427-4b34-b919-a11a2785cba2,IGSM80,IGSM80_2985,11.2,0,false
163e524e-fea4-421d-81c5-8f18c284c4e3,Igsport LW10 Smart Watch,SFI-071,129.99,0,true
3ab6dbdf-d21d-4706-b392-cf94b9ca9fca,IGSR30,IGSR30_3587,65,0,false
34ed321e-6524-4fae-98a1-8fc800ec877e,IGSRMINI,IGSRMINI_4091,42.93,0,false
0aa1e849-e822-4fba-9086-ed275f65bb6a,IGSS82,IGSS82_4050,6,0,false
e3c2b045-f2ba-48e2-b749-8dfa2bdee174,IGSSPD70,IGSSPD70_4092,15.2,0,false
243299e8-ca76-409d-8179-860c2c8724b6,IGSTL30,IGSTL30_3771,15.86,0,false
1e544769-b0f9-44f5-99d9-11973cadb1c6,IGSVS1200,IGSVS1200_3770,36.23,0,false
1adc08af-665a-4ea3-bc0f-f3c1d94c3a29,IGSVS800,IGSVS800_3772,26.23,0,false
71d3c069-587f-4ba0-b62f-e8567a87acb4,Import placeholder for 75,woo-single_2991,0,0,false
46e34782-aaea-4add-b7e0-ee930f409c13,Import placeholder for 76,woo-vneck-tee-red_2992,0,0,false
617cd875-c9fb-45dc-83c0-70f401d03cbc,Import placeholder for 77,woo-vneck-tee-green_2993,0,0,false
e539af63-204e-4769-a718-38ffdbcd6444,Import placeholder for 78,woo-vneck-tee-blue_2994,0,0,false
3be58c82-1411-4553-a7ed-85504d52529a,Import placeholder for 79,woo-hoodie-red_2995,0,0,false
06c19d65-a72a-400d-b0ad-b4e7a156c4d3,Import placeholder for 80,woo-hoodie-green_2996,0,0,false
8dab07a5-6337-4f46-8a7d-a0e90c11885f,Import placeholder for 81,woo-hoodie-blue_2997,0,0,false
d0dc44ce-e315-4add-a07f-41eba6c6b581,Import placeholder for 83,Woo-tshirt-logo_2998,0,0,false
13c85c3b-9027-43bb-9ab8-ebe0660c1abb,Import placeholder for 85,Woo-beanie-logo_2999,0,0,false
d520eceb-825f-4480-9f01-1763e808e3f1,Import placeholder for 87,logo-collection_3000,0,0,false
7da0fa8c-17d4-4f6d-82ee-a0aaae88e190,Import placeholder for 89,wp-pennant_3001,0,0,false
2ae7dc1f-23f0-46a6-98d7-64e29a40282c,Import placeholder for 90,woo-hoodie-blue-logo_3002,0,0,false
9035e27f-29bb-4246-a215-edd44f2ccd1a,Junior Towelling Robe,SFI-166,49,0,true
cef14b49-d993-48de-85ec-e082e08d4feb,KIDS ADVENTURE WETSUIT,SFI-167,99.99,0,true
820f31e2-e44b-49a8-99e2-b8da3c860c03,KIDS ASPECT WETSUIT,SFI-170,69.99,0,true
edea34ae-97bd-43f0-92e4-fc7b9c1ec14c,Kinetica Energy Gel 24x60ml,DISC-KIN-001,23.42,0,false
788c9c7b-c990-4cf5-bb1d-1701cd46f069,KT55B,KT55B_3761,5.92,0,false
05c459d5-f713-46b7-ba63-2a66e5fcc9c5,KT55BE,KT55BE_3762,5.92,0,false
16255096-6d2e-4b7d-854d-5cfbf2d30cf3,KT55BL,KT55BL_3760,5.92,0,false
af0e1fea-dda6-4de0-b7d4-9224d3b1f970,KT55P,KT55P_3763,5.92,0,false
02ee74d6-63cb-4b30-bc73-917d1c157ddd,KT55W,KT55W_3759,5.92,0,false
63d093db-e9c6-4119-ba60-4209513abf78,Kuga,Kuga_3428,0,0,false
d1ea6bd1-6e5c-46dd-b1dc-c16ecc86e203,L138,L138_1176,18.8,0,false
57c3d34c-f445-43a7-a859-498123eb16fd,L901/28,L901/28_1177,23.2,0,false
2b807a94-5740-49e0-a99e-442a5afea5df,L901/50,QB-2409,25.8,0,false
cbc84383-fc0d-4bbd-bef8-001228e86a29,L902-3205,QB-1183,23.5,0,false
65c171a1-404e-4390-9d42-65cd97dac08e,Large Mesh Training Bag,DISC-SS-013,27.84,0,false
d668b76f-9baa-4285-91e3-f24e1a016aa5,Large Microfibre Towel,DISC-SS-009,14.5,0,false
e89f4522-9e86-4fd3-84db-39b2d798180a,LLBLACK,LLBLACK_4028,5.41,0,false
c5c9257c-e145-4b56-b70e-e8eb904ad58b,LLBROWN,LLBROWN_4015,5.41,0,false
bd7fd279-ad72-41e7-af4d-3f8b3f1a8556,LLCOOLGREY,LLCOOLGREY_4026,5.41,0,false
823e5fb9-0088-4f19-b2d7-3e4f93e623ac,LLHOTPINK,LLHOTPINK_4020,5.41,0,false
9a270349-bdd7-4860-b942-41090e2b596c,LLNAVY,LLNAVY_4023,5.41,0,false
93de8079-e19e-487a-a10d-753d62f9c782,LLNEONYELLOW,LLNEONYELLOW_4019,5.41,0,false
55ab8738-aa5f-49ae-b780-f1d16828d2cc,LLORANGE,LLORANGE_4021,5.41,0,false
68cdac45-ed73-42d5-9219-e7b505fe063b,LLPURPLE,LLPURPLE_4018,5.41,0,false
b60297d4-1327-4470-be86-3de846b1990d,LLRAINBOW,LLRAINBOW_4017,5.41,0,false
ac3903a2-762f-4f33-95a3-6d06ee27d7dc,LLRED,LLRED_4024,5.41,0,false
e110431b-92e7-41aa-94e3-892f7edc0b9b,LLROYALBLUE,LLROYALBLUE_4025,5.41,0,false
5eea829f-cddc-4577-ab92-a5e1a34485e3,LLSOLIDGREY,LLSOLIDGREY_4016,5.41,0,false
5f0b42ff-1f01-4985-8e09-349386e14d24,LLSOLIDWHITE,LLSOLIDWHITE_4014,5.41,0,false
05c5eca4-fbfa-487c-af6e-eabfcf92f650,LLSOURGREENAPPLE,LLSOURGREENAPPLE_4022,5.41,0,false
7cec82c0-e997-4b65-959f-e6f688e25ee9,LLWHITE,LLWHITE_4027,5.41,0,false
f6234810-757a-4dff-aa5a-f0cddffecba6,Long Hair Swim Cap,DISC-SS-014,4.21,0,false
63654ca0-5766-47e9-a6df-f1c69a6b748b,Long Hair Swim Silicone Cap,SFI-173,8.99,0,true
c08086ed-8d55-46c1-a44f-5ff96542ef25,LongSleeve Neoprene Baselayer,SFI-288,79,0,true
d68da1e9-cba7-41e6-bd38-b72c7743f4e0,Lws19mvan101l,Lws19mvan101l_1574,381.58,0,false
63a93879-9775-4b70-8fac-b6f3448b229a,M001,QB-392,0,0,false
9dd2d86f-ce7f-4073-8ebe-d335006872f9,MAJL60,MAJL60_3561,30.7,0,false
ae7e349d-6f65-478f-8dd5-8e08574d8327,Marketing Support,QB-391,0,0,false
24fd9bdb-f90d-4ce0-bb1c-aef0bc01dfa2,Mars,QB-1098,29.75,0,false
a0d7c868-de05-4868-83d7-c14edbb820ab,Men's Activate Tri Shorts Black/Red,SFI-174,59,0,true
